id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
1346,9,6,10,3,16,5,0.42,8,2,5,1,22,4,0,2,0,24.97,11.05,3049.11,0.09,61,0.09,169.39,275.94,0.8,4,8,19,0.29,17,44,10,13,17,86.67,12,N
1347,21,11,36,24,36,11,0.26,18,2,11,1,49,1,0,6,0,32.54,24.65,19784.27,0.27,147,0.04,1099.13,802.54,0.09,9,18,40,0.16,54,93,23,21,68,90.91,42,N
1348,29,14,63,17,32,16,0.22,16,2,15,0.94,67,7,0,11,0,46.5,26.63,32968.78,0.41,202,0.04,1831.6,1238.12,0.44,8,16,53,0.17,67,135,39,31,93,87.91,74,N
1349,3,4,3,0,4,2,0.5,2,2,2,1,8,1,0,1,2,15.13,7.43,834.75,0.04,26,0.13,46.37,112.37,0.5,1,2,8,0.33,8,18,7,13,6,75,4,N
1350,7,12,15,6,12,4,0.24,6,2,4,1,26,1,0,2,5,59.54,5.6,1867.06,0.11,65,0.18,103.73,333.4,0.25,3,6,24,0.14,28,37,25,10,28,91.3,17,N
1351,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
1352,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
1353,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
1354,3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,N
1355,3,1,2,4,4,2,0.67,2,2,2,1,5,1,0,1,0,8,3,72,0.01,8,0.33,4,24,0.5,1,2,5,0.22,2,6,2,6,9,85.71,3,N
1356,3,1,2,0,4,2,0.67,2,2,2,1,5,1,0,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,0.5,1,2,5,0.4,3,6,3,6,5,66.67,3,N
1357,5,2,4,4,8,3,0.6,4,2,2,0.67,11,1,0,1,1,11.72,6,421.94,0.02,18,0.17,23.44,70.32,0.33,2,4,10,0.27,8,10,6,9,11,88.89,5,N
1358,3,0,1,0,6,2,1,2,3,1,0.5,5,1,0,1,0,10.3,4,164.84,0.01,13,0.25,9.16,41.21,0.5,2,3,5,0.5,4,9,3,6,4,50,2,N
1359,5,3,7,0,8,3,0.3,4,2,3,1,10,1,0,3,2,23.36,5.25,643.78,0.04,30,0.19,35.77,122.62,0.33,2,4,9,0.25,15,15,10,7,12,70,10,N
1360,5,3,7,0,8,3,0.3,4,2,3,1,10,1,0,3,3,26.21,5.09,679.32,0.04,32,0.2,37.74,133.44,0.33,2,4,9,0.25,16,16,11,7,12,70,10,N
1361,5,0,1,0,6,3,1.5,2,3,1,0.33,8,3,1,1,1,7.52,7.88,466.26,0.02,16,0.13,25.9,59.21,1,2,3,7,0.75,7,9,4,9,4,50,2,N
1362,3,1,2,0,4,2,0.67,2,2,2,1,5,1,0,1,0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,0.5,1,2,5,0.4,3,7,3,7,5,66.67,3,N
1363,3,2,2,0,4,2,0.67,2,2,2,1,6,1,0,1,0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,0.5,1,2,6,0.4,3,7,3,7,5,66.67,3,N
1364,3,1,3,4,4,2,0.5,2,2,2,1,5,1,0,1,0,7.4,5.83,251.91,0.01,13,0.17,14,43.19,0.5,1,2,5,0.2,5,8,3,7,10,87.5,4,N
1365,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,1,2,3,0.25,1,6,1,6,4,50,2,N
1366,12,9,18,2,12,8,0.4,6,2,7,0.88,28,5,0,2,1,27.79,11.33,3570,0.11,63,0.09,198.33,315,0.63,3,6,22,0.33,20,43,15,17,24,90.91,20,N
1367,5,8,12,3,8,3,0.2,4,2,3,1,18,1,0,3,2,16.58,12.57,2621.1,0.07,50,0.08,145.62,208.5,0.33,2,4,17,0.15,16,34,7,11,20,83.33,15,N
1368,3,0,1,0,4,2,1,2,2,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,0.5,3,5,2,5,4,50,2,N
1369,5,3,4,0,8,3,0.6,4,2,3,1,15,1,0,1,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,0.33,2,4,14,0.43,13,26,6,16,7,80,5,N
1370,3,3,6,0,4,2,0.25,2,2,2,1,7,1,0,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,7,0.2,8,13,6,7,10,75,8,N
1371,3,3,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,19.99,4,319.82,0.03,21,0.25,17.77,79.95,0.5,1,2,8,0.18,8,13,7,7,11,77.78,9,N
1372,7,3,13,1,12,4,0.27,6,2,3,0.75,20,1,0,2,1,11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,0.25,3,6,18,0.22,25,40,9,19,18,87.5,15,N
1373,11,8,20,5,20,6,0.25,10,2,5,0.83,34,1,0,4,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445,0.17,5,10,30,0.19,39,50,15,17,31,86.21,24,N
1374,3,2,6,1,4,2,0.22,2,2,1,0.5,7,1,0,3,2,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,0.5,1,2,7,0.17,13,16,7,12,12,70,9,N
1375,5,4,8,1,8,3,0.27,4,2,3,1,14,1,0,3,3,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,0.33,2,4,13,0.2,19,28,10,18,15,75,11,N
1376,5,5,8,1,8,3,0.27,4,2,3,1,15,1,0,3,3,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,0.33,2,4,14,0.2,21,30,11,18,15,75,11,N
1377,5,4,9,1,8,3,0.25,4,2,3,1,16,1,0,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,0.33,2,4,15,0.2,19,32,9,17,15,76.92,12,N
1378,3,0,0,0,4,2,1,2,2,1,0.5,5,1,0,0,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,1,3,5,2,5,2,0,0,N
1379,5,2,4,0,6,3,0.6,2,3,3,1,10,3,1,1,2,15.9,5.79,532.29,0.03,23,0.17,29.57,92,1,2,3,9,0.38,9,14,7,9,8,80,5,N
1380,5,2,5,0,6,3,0.43,2,3,3,1,10,3,1,2,2,16.59,5.79,555.43,0.03,24,0.17,30.86,96,1,2,3,9,0.3,9,15,7,9,10,71.43,7,N
1381,9,4,16,1,16,5,0.28,8,2,4,0.8,29,1,0,2,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480,0.2,4,8,26,0.24,36,60,11,21,21,89.47,18,N
1382,7,4,9,1,12,4,0.33,6,2,4,1,20,1,0,3,4,18.47,17,5338.7,0.1,64,0.06,296.59,314.04,0.25,3,6,18,0.25,26,38,13,17,16,76.92,12,N
1383,13,4,15,1,24,7,0.41,12,2,7,1,37,1,0,2,6,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,0.14,6,12,32,0.32,51,73,16,20,22,88.89,17,N
1384,7,4,9,1,12,4,0.33,6,2,4,1,20,1,0,3,5,18.18,17,5255.28,0.1,63,0.06,291.96,309.13,0.25,3,6,18,0.24,26,37,13,17,17,76.92,12,N
1385,7,5,10,1,12,4,0.31,6,2,4,1,25,1,0,3,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,0.25,3,6,23,0.25,26,49,9,17,16,78.57,13,N
1386,3,0,1,0,4,2,1,2,2,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,0.5,3,5,2,5,4,50,2,N
1387,7,4,6,0,12,4,0.57,6,2,4,1,22,1,0,1,1,12.38,20,4951.76,0.08,54,0.05,275.1,247.59,0.25,3,6,20,0.44,24,30,9,15,9,85.71,7,N
1388,7,4,8,0,12,4,0.4,6,2,4,1,18,1,0,2,0,14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,0.25,3,6,16,0.33,21,27,9,13,12,80,10,N
1389,5,2,3,0,8,3,0.75,4,2,2,0.67,11,3,1,1,1,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,1,2,4,10,0.5,8,15,5,12,6,75,4,N
1390,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,0.5,1,2,7,0.29,6,10,5,7,7,80,5,N
1391,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,0.5,1,2,7,0.29,6,10,5,7,7,80,5,N
1392,7,3,14,1,12,4,0.25,6,2,3,0.75,21,1,0,2,1,11.91,27.44,8971.59,0.11,68,0.04,498.42,326.9,0.25,3,6,19,0.21,26,42,9,19,19,88.24,16,N
1393,5,3,6,0,8,3,0.43,4,2,3,1,15,1,0,1,1,13.75,16,3521.25,0.07,48,0.06,195.63,220.08,0.33,2,4,14,0.33,16,32,8,16,9,85.71,7,N
1394,3,2,5,0,4,2,0.29,2,2,2,1,7,1,0,2,0,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,0.5,1,2,7,0.22,10,15,6,9,9,71.43,7,N
1395,11,7,20,5,20,6,0.25,10,2,5,0.83,33,1,0,4,1,17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,0.17,5,10,29,0.19,37,48,13,17,31,86.21,24,N
1396,5,3,8,1,8,3,0.27,4,2,3,1,13,1,0,3,2,8.83,23.14,4728.77,0.07,44,0.04,262.71,204.33,0.33,2,4,12,0.21,18,26,7,18,14,75,11,N
1397,5,3,9,1,8,3,0.25,4,2,3,1,15,1,0,3,1,10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,0.33,2,4,14,0.2,17,29,7,17,15,76.92,12,N
1398,3,1,0,0,4,2,1,2,2,1,0.5,7,1,0,0,2,8.18,7,401.52,0.02,16,0.14,22.31,57.36,0.5,1,2,7,2,7,9,4,8,1,0,0,N
1399,7,5,17,12,12,4,0.21,6,2,4,1,20,1,0,2,3,30.56,21,13475.4,0.21,119,0.05,748.63,641.69,0.25,3,6,18,0.12,56,63,24,18,33,93.55,19,N
1400,3,1,4,2,4,2,0.33,2,2,2,1,5,1,0,2,0,8.64,4.17,150,0.01,12,0.24,8.33,36,0.5,1,2,5,0.2,5,7,3,5,10,75,6,N
1401,5,3,6,0,8,3,0.38,4,2,3,1,10,1,0,2,2,22.99,4.44,454.16,0.03,25,0.23,25.23,102.19,0.33,2,4,9,0.3,10,15,9,8,10,75,8,N
1402,26,11,55,8,36,15,0.23,18,2,14,0.93,70,5,0,9,4,36.64,36.91,49908.77,0.45,228,0.03,2772.71,1352.21,0.33,9,18,57,0.19,87,141,33,28,77,87.5,64,N
1403,3,3,6,1,4,2,0.29,2,2,2,1,7,1,0,1,2,22.04,5.44,653.33,0.04,30,0.18,36.3,120,0.5,1,2,7,0.2,14,16,9,7,10,87.5,7,N
1404,5,10,31,18,8,3,0.09,4,2,3,1,22,3,1,2,7,38.32,23.93,21937.95,0.31,166,0.04,1218.78,916.91,1,2,4,21,0.05,68,98,27,19,59,96.08,33,Y
1405,21,8,31,13,38,11,0.31,18,2.11,9,0.82,44,3,0,5,1,26.64,25.97,17969.91,0.23,130,0.04,998.33,691.85,0.27,10,19,35,0.22,47,83,19,21,51,89.8,36,N
1406,3,2,6,1,4,2,0.25,2,2,2,1,6,1,0,2,1,6.15,13.5,1120.86,0.03,24,0.07,62.27,83.03,0.5,1,2,6,0.18,6,18,2,9,11,77.78,8,N
1407,27,13,43,19,48,14,0.27,24,2,10,0.71,64,9,0,8,0,40.25,24.95,25050.3,0.33,168,0.04,1391.68,1004.18,0.64,12,24,52,0.19,71,97,37,26,72,88.57,51,N
1408,13,7,18,7,20,7,0.32,8,2.5,6,0.86,29,5,0,4,4,32.27,18.21,10705.77,0.2,112,0.05,594.77,587.77,0.71,6,11,24,0.21,45,67,21,17,34,86.21,22,N
1409,29,21,46,28,52,15,0.29,24,2.17,10,0.67,93,10,0,5,1,31.83,37.96,45877.98,0.4,212,0.03,2548.78,1208.49,0.67,14,26,80,0.19,82,130,27,25,81,93.67,51,N
1410,3,4,2,0,4,2,0.67,2,2,2,1,8,1,0,1,3,15.13,7.43,834.75,0.04,26,0.13,46.37,112.37,0.5,1,2,8,0.4,8,18,7,13,5,66.67,3,N
1411,3,4,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,18.52,7.94,1169.11,0.05,33,0.13,64.95,147.16,0.5,1,2,8,0.18,11,22,9,13,11,77.78,9,N
1412,3,1,3,1,4,2,0.5,2,2,2,1,5,1,0,1,0,7.92,4.17,137.5,0.01,11,0.24,7.64,33,0.5,1,2,5,0.29,5,6,3,5,7,80,4,N
1413,3,4,4,2,4,2,0.4,2,2,2,1,12,1,0,1,0,15.19,5.14,401.85,0.03,20,0.19,22.33,78.14,0.5,1,2,12,0.22,9,11,7,8,9,85.71,5,N
1414,13,18,34,11,24,7,0.19,12,2,6,0.86,50,1,0,3,2,53.48,14,10482.64,0.25,132,0.07,582.37,748.76,0.14,6,12,45,0.14,56,76,34,17,50,93.75,37,N
1415,3,4,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,16.85,7.56,963.75,0.04,30,0.13,53.54,127.44,0.5,1,2,8,0.18,11,19,8,11,11,77.78,9,N
1416,7,7,24,15,12,4,0.16,6,2,4,1,21,1,0,1,5,33.32,23.95,19118.02,0.27,151,0.04,1062.11,798.1,0.25,3,6,19,0.09,62,89,22,17,46,97.5,25,N
1417,3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,0,4.71,12,677.67,0.02,17,0.08,37.65,56.47,0.5,1,2,9,0.4,6,11,2,8,5,66.67,3,N
1418,3,2,8,0,4,2,0.2,2,2,2,1,6,1,0,2,1,16.87,3.94,261.51,0.02,17,0.25,14.53,66.42,0.5,1,2,6,0.18,9,8,8,7,11,80,10,N
1419,3,1,0,0,4,2,1,2,2,1,0.5,7,1,0,0,2,8.18,7,401.52,0.02,16,0.14,22.31,57.36,0.5,1,2,7,2,7,9,4,8,1,0,0,N
1420,3,1,0,0,4,2,1,2,2,1,0.5,7,1,0,0,2,9.87,7.7,585.2,0.03,19,0.13,32.5,76,0.5,1,2,7,2,7,12,5,11,1,0,0,N
1421,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,2,11.24,4,179.89,0.01,13,0.25,9.99,44.97,1,1,2,3,0.25,3,10,3,8,4,50,2,N
1422,3,0,1,0,4,2,1,2,2,1,0.5,6,1,0,1,2,5.05,5,126.33,0.01,9,0.2,7.02,25.27,0.5,1,2,6,0.5,4,5,2,5,4,50,2,N
1423,3,0,4,0,4,2,0.4,2,2,1,0.5,6,1,0,1,2,6.18,5,154.4,0.01,11,0.2,8.58,30.88,0.5,1,2,6,0.29,4,7,2,5,7,80,5,N
1424,7,0,1,0,12,4,2,6,2,1,0.25,12,1,0,1,3,6.66,10,665.68,0.02,21,0.1,36.98,66.57,0.25,3,6,10,1,10,11,3,6,4,50,2,N
1425,3,0,1,0,4,2,1,2,2,1,0.5,6,1,0,1,2,5.05,5,126.33,0.01,9,0.2,7.02,25.27,0.5,1,2,6,0.5,4,5,2,5,4,50,2,N
1426,3,0,4,0,4,2,0.4,2,2,1,0.5,6,1,0,1,2,6.18,5,154.4,0.01,11,0.2,8.58,30.88,0.5,1,2,6,0.29,4,7,2,5,7,80,5,N
1427,7,0,1,0,12,4,2,6,2,1,0.25,12,1,0,1,3,6.66,10,665.68,0.02,21,0.1,36.98,66.57,0.25,3,6,10,1,10,11,3,6,4,50,2,N
1428,3,0,1,0,4,2,1,2,2,1,0.5,6,1,0,1,2,3.95,15.75,980.75,0.02,18,0.06,54.49,62.27,0.5,1,2,6,0.5,7,11,2,9,4,50,2,N
1429,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,N
1430,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,N
1431,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,N
1432,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.2,2,6,2,6,5,50,2,N
1433,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,N
1434,5,0,1,0,8,3,1.5,2,4,1,0.33,7,1,0,1,2,5.89,13.5,1074.15,0.03,23,0.07,59.68,79.57,0.33,3,4,6,0.75,6,17,2,9,4,50,2,N
1435,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,N
1436,1,1,1,4,4,1,0.5,2,2,1,1,2,1,0,1,2,11.24,4,179.89,0.01,13,0.25,9.99,44.97,1,1,2,3,0.13,3,10,3,8,8,83.33,2,N
1437,3,0,1,0,6,2,1,2,3,1,0.5,5,1,0,1,2,7,6,252,0.01,14,0.17,14,42,0.5,2,3,5,0.5,4,10,2,6,4,50,2,N
1438,1,0,1,0,4,1,0.5,2,2,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,N
1439,3,1,0,0,4,2,1,2,2,2,1,6,1,0,0,1,7.78,5.33,221.4,0.01,12,0.19,12.3,41.51,0.5,1,2,6,1,4,8,3,8,2,0,0,N
1440,7,4,9,4,10,4,0.36,4,2.5,3,0.75,13,1,0,2,2,27.2,6.15,1029.98,0.06,37,0.16,57.22,167.37,0.25,3,5,11,0.24,16,21,13,10,17,86.67,11,N
1441,7,5,10,3,10,4,0.33,4,2.5,3,0.75,14,1,0,2,2,27.19,7.86,1678.42,0.07,46,0.13,93.25,213.62,0.25,3,5,12,0.24,20,26,14,11,17,86.67,12,N
1442,7,5,10,3,10,4,0.33,4,2.5,3,0.75,14,1,0,2,2,27.02,8.25,1838.97,0.07,48,0.12,102.16,222.91,0.25,3,5,12,0.24,21,27,14,11,17,86.67,12,N
1443,7,2,12,0,12,4,0.27,6,2,3,0.75,15,1,0,3,2,10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,0.25,3,6,13,0.24,29,34,8,15,17,80,15,N
1444,7,3,12,0,12,4,0.27,6,2,3,0.75,16,1,0,3,2,13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,0.25,3,6,14,0.24,31,38,10,16,17,80,15,N
1445,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,N
1446,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,N
1447,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,N
1448,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,N
1449,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,N
1450,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,N
1451,5,3,4,0,6,3,0.6,2,3,3,1,10,3,1,1,2,15.9,5.79,532.29,0.03,23,0.17,29.57,92,1,2,3,9,0.43,9,14,7,9,7,80,5,N
1452,5,3,4,0,6,3,0.6,2,3,3,1,10,3,1,1,3,17.44,5.63,551.81,0.03,24,0.18,30.66,98.1,1,2,3,9,0.38,10,14,8,9,8,80,5,N
1453,5,4,3,0,8,3,0.75,4,2,3,1,16,1,0,1,0,13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,0.33,2,4,15,0.5,14,19,6,8,6,75,4,N
1454,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,N
1455,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,N
1456,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,N
1457,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,N
1458,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,N
1459,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,N
1460,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,N
1461,3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,N
1462,3,2,2,0,4,2,0.67,2,2,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,N
1463,7,4,9,4,10,4,0.36,4,2.5,3,0.75,13,1,0,2,2,27.2,6.15,1029.98,0.06,37,0.16,57.22,167.37,0.25,3,5,11,0.24,16,21,13,10,17,86.67,11,N
1464,13,6,28,7,14,8,0.24,6,2.33,6,0.75,30,6,0,5,3,27.59,20.91,12064.08,0.19,107,0.05,670.23,576.98,0.75,4,7,24,0.19,46,61,22,20,43,87.5,33,N
1465,7,5,9,0,10,4,0.4,4,2.5,3,0.75,14,1,0,1,2,25.87,7.69,1531.05,0.07,44,0.13,85.06,199.04,0.25,3,5,12,0.33,20,24,13,10,12,90,10,N
1466,7,5,9,0,10,4,0.4,4,2.5,3,0.75,14,1,0,1,2,28.12,7.5,1581.81,0.07,46,0.13,87.88,210.91,0.25,3,5,12,0.33,21,25,14,10,12,90,10,N
1467,1,1,1,0,4,1,0.5,2,2,1,1,2,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,1,2,3,0.25,1,6,1,6,4,50,2,N
1468,12,9,18,2,12,8,0.4,6,2,7,0.88,28,5,0,2,1,27.79,11.33,3570,0.11,63,0.09,198.33,315,0.63,3,6,22,0.33,20,43,15,17,24,90.91,20,N
1469,3,0,1,0,4,2,1,2,2,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,0.5,3,5,2,5,4,50,2,N
1470,5,3,4,0,8,3,0.6,4,2,3,1,15,1,0,1,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,0.33,2,4,14,0.43,13,26,6,16,7,80,5,N
1471,3,3,6,0,4,2,0.25,2,2,2,1,7,1,0,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,7,0.2,8,13,6,7,10,75,8,N
1472,3,3,7,0,4,2,0.22,2,2,2,1,8,1,0,2,1,19.99,4,319.82,0.03,21,0.25,17.77,79.95,0.5,1,2,8,0.18,8,13,7,7,11,77.78,9,N
1473,7,3,13,1,12,4,0.27,6,2,3,0.75,20,1,0,2,1,11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,0.25,3,6,18,0.22,25,40,9,19,18,87.5,15,N
1474,11,8,20,5,20,6,0.25,10,2,5,0.83,34,1,0,4,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445,0.17,5,10,30,0.19,39,50,15,17,31,86.21,24,N
1475,3,2,6,1,4,2,0.22,2,2,1,0.5,7,1,0,3,2,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,0.5,1,2,7,0.17,13,16,7,12,12,70,9,N
1476,5,4,8,1,8,3,0.27,4,2,3,1,14,1,0,3,3,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,0.33,2,4,13,0.2,19,28,10,18,15,75,11,N
1477,5,5,8,1,8,3,0.27,4,2,3,1,15,1,0,3,3,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,0.33,2,4,14,0.2,21,30,11,18,15,75,11,N
1478,5,4,9,1,8,3,0.25,4,2,3,1,16,1,0,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,0.33,2,4,15,0.2,19,32,9,17,15,76.92,12,N
1479,3,0,0,0,4,2,1,2,2,1,0.5,5,1,0,0,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,1,3,5,2,5,2,0,0,N
1480,5,2,4,0,6,3,0.6,2,3,3,1,10,3,1,1,2,15.9,5.79,532.29,0.03,23,0.17,29.57,92,1,2,3,9,0.38,9,14,7,9,8,80,5,N
1481,5,2,5,0,6,3,0.43,2,3,3,1,10,3,1,2,2,16.59,5.79,555.43,0.03,24,0.17,30.86,96,1,2,3,9,0.3,9,15,7,9,10,71.43,7,N
1482,9,4,16,1,16,5,0.28,8,2,4,0.8,29,1,0,2,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480,0.2,4,8,26,0.24,36,60,11,21,21,89.47,18,N
1483,7,4,9,1,12,4,0.33,6,2,4,1,20,1,0,3,4,18.47,17,5338.7,0.1,64,0.06,296.59,314.04,0.25,3,6,18,0.25,26,38,13,17,16,76.92,12,N
